gruppo,nomeGruppo,senatore,nome,cognome,inizio,fine,carica
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29174,Vincenzo,Santangelo,2013-03-19,2014-01-09,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29051,Fabrizio,Bocchino,2013-03-19,2014-02-26,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29058,Francesco,Campanella,2013-03-19,2014-02-26,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29044,Alessandra,Bencini,2013-03-19,2014-03-06,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29048,Laura,Bignami,2013-03-19,2014-03-06,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29168,Maurizio,Romani,2013-03-19,2014-03-06,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29158,Bartolomeo,Pepe,2013-03-19,2014-03-26,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29053,Laura,Bottici,2013-03-19,2014-04-13,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29055,Maurizio,Buccarella,2013-03-19,2014-04-13,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29093,Elena,Fattori,2013-03-19,2014-04-13,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29161,Vito Rosario,Petrocelli,2013-03-19,2014-04-13,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29179,Manuela,Serra,2013-03-19,2014-04-13,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29070,Andrea,Cioffi,2013-03-19,2014-07-14,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29102,Luigi,Gaetti,2013-03-19,2014-07-14,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29132,Bruno,Marton,2013-03-19,2014-07-14,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29083,Cristina,De Pietro,2013-03-19,2014-10-08,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29034,Alberto,Airola,2013-03-19,2014-10-15,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29066,Nunzia,Catalfo,2013-03-19,2014-10-15,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29140,Michela,Montevecchi,2013-03-19,2014-10-15,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29177,Marco,Scibona,2013-03-19,2014-10-15,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29181,Ivana,Simeoni,2013-03-19,2015-01-07,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29130,Carlo,Martelli,2013-03-19,2015-01-15,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29142,Vilma,Moronese,2013-03-19,2015-04-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29050,Rosetta Enza,Blundo,2013-03-19,2015-11-02,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29074,Roberto,Cotti,2013-03-19,2015-11-02,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29101,Serenella,Fucksia,2013-03-19,2015-12-28,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29123,Stefano,Lucidi,2013-03-19,2016-05-11,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29046,Ornella,Bertorotta,2013-03-19,2016-09-12,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29147,Paola,Nugnes,2013-03-19,2017-03-27,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29061,Enrico,Cappelletti,2013-03-19,2017-06-26,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29091,Giovanni,Endrizzi,2013-03-19,2017-10-04,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29069,Lello,Ciampolillo,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29090,Daniela,Donno,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29108,Gianni Pietro,Girotto,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29117,Barbara,Lezzi,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29154,Sara,Paglini,2013-03-19,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29149,Luis Alberto,Orellana,2013-04-16,2013-07-31,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29056,Elisa,Bulgarelli,2013-04-16,2013-09-29,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29146,Maria,Mussini,2013-04-16,2013-09-29,Segretario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29164,Sergio,Puglia,2013-04-16,2013-09-29,Tesoriere
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29127,Giovanna,Mangili,2013-04-17,2017-06-26,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29143,Nicola,Morra,2013-06-17,2013-09-29,Presidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29075,Vito Claudio,Crimi,2013-06-17,2015-07-23,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29106,Mario Michele,Giarrusso,2013-08-01,2014-01-09,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29149,Luis Alberto,Orellana,2013-08-01,2014-02-26,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29064,Monica,Casaletto,2013-09-30,2014-01-09,Segretario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29189,Paola,Taverna,2013-09-30,2014-01-09,Presidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29146,Maria,Mussini,2013-09-30,2014-03-06,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29065,Gianluca,Castaldi,2013-09-30,2014-04-13,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29193,Giuseppe,Vacciano,2013-09-30,2015-01-07,Tesoriere
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29164,Sergio,Puglia,2013-09-30,2016-09-12,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29056,Elisa,Bulgarelli,2013-09-30,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29143,Nicola,Morra,2013-09-30,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29042,Lorenzo,Battista,2014-01-10,2014-02-26,Segretario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29064,Monica,Casaletto,2014-01-10,2014-03-06,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29139,Francesco,Molinari,2014-01-10,2014-04-13,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29174,Vincenzo,Santangelo,2014-01-10,2014-04-13,Presidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29189,Paola,Taverna,2014-01-10,2015-07-23,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29106,Mario Michele,Giarrusso,2014-01-10,2015-11-02,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29055,Maurizio,Buccarella,2014-04-14,2014-07-13,Presidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29161,Vito Rosario,Petrocelli,2014-04-14,2014-07-13,Segretario d'Aula
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29053,Laura,Bottici,2014-04-14,2014-07-14,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29093,Elena,Fattori,2014-04-14,2014-07-14,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29179,Manuela,Serra,2014-04-14,2014-10-15,Segretario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29139,Francesco,Molinari,2014-04-14,2015-01-28,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29174,Vincenzo,Santangelo,2014-04-14,2015-04-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29065,Gianluca,Castaldi,2014-04-14,2015-07-23,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29161,Vito Rosario,Petrocelli,2014-07-14,2014-10-15,Presidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29055,Maurizio,Buccarella,2014-07-14,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29070,Andrea,Cioffi,2014-07-15,2014-10-15,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29132,Bruno,Marton,2014-07-15,2014-10-15,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29102,Luigi,Gaetti,2014-07-15,2015-04-22,Segretario d'Aula
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29053,Laura,Bottici,2014-07-15,2016-02-02,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29093,Elena,Fattori,2014-07-15,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29034,Alberto,Airola,2014-10-16,2015-01-15,Presidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29066,Nunzia,Catalfo,2014-10-16,2015-01-15,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29070,Andrea,Cioffi,2014-10-16,2015-01-15,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29132,Bruno,Marton,2014-10-16,2015-01-15,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29177,Marco,Scibona,2014-10-16,2015-01-15,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29179,Manuela,Serra,2014-10-16,2015-01-15,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29140,Michela,Montevecchi,2014-10-16,2015-04-22,Segretario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29161,Vito Rosario,Petrocelli,2014-10-16,2015-11-02,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29070,Andrea,Cioffi,2015-01-16,2015-04-22,Presidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29130,Carlo,Martelli,2015-01-16,2015-04-22,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29132,Bruno,Marton,2015-01-16,2015-04-22,Vicepresidente Vicario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29179,Manuela,Serra,2015-01-16,2015-11-02,Tesoriere
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29066,Nunzia,Catalfo,2015-01-16,2016-02-02,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29034,Alberto,Airola,2015-01-16,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29177,Marco,Scibona,2015-01-16,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29070,Andrea,Cioffi,2015-04-22,2015-07-23,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29132,Bruno,Marton,2015-04-22,2015-07-23,Presidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29140,Michela,Montevecchi,2015-04-22,2015-07-23,Vicepresidente Vicario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29130,Carlo,Martelli,2015-04-22,2015-11-02,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29142,Vilma,Moronese,2015-04-22,2015-11-02,Segretario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29102,Luigi,Gaetti,2015-04-22,2016-09-12,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29174,Vincenzo,Santangelo,2015-04-22,2018-03-22,Segretario d'Aula
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29065,Gianluca,Castaldi,2015-07-24,2015-11-02,Presidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29075,Vito Claudio,Crimi,2015-07-24,2015-11-02,Vicepresidente Vicario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29189,Paola,Taverna,2015-07-24,2015-11-02,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29140,Michela,Montevecchi,2015-07-24,2016-02-02,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29070,Andrea,Cioffi,2015-07-24,2016-12-19,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29132,Bruno,Marton,2015-07-24,2017-06-26,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29050,Rosetta Enza,Blundo,2015-11-02,2016-02-02,Segretario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29074,Roberto,Cotti,2015-11-02,2016-02-02,Vicepresidente Vicario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29075,Vito Claudio,Crimi,2015-11-02,2016-02-02,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29106,Mario Michele,Giarrusso,2015-11-02,2016-02-02,Presidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29130,Carlo,Martelli,2015-11-02,2016-02-02,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29065,Gianluca,Castaldi,2015-11-02,2016-05-11,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29161,Vito Rosario,Petrocelli,2015-11-02,2016-12-19,Tesoriere
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29189,Paola,Taverna,2015-11-02,2016-12-19,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29142,Vilma,Moronese,2015-11-02,2017-10-04,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29179,Manuela,Serra,2015-11-02,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29053,Laura,Bottici,2016-02-02,2016-05-11,Vicepresidente Vicario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29066,Nunzia,Catalfo,2016-02-02,2016-05-11,Presidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29140,Michela,Montevecchi,2016-02-02,2016-05-11,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29075,Vito Claudio,Crimi,2016-02-02,2016-09-12,Segretario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29130,Carlo,Martelli,2016-02-02,2017-03-27,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29050,Rosetta Enza,Blundo,2016-02-02,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29074,Roberto,Cotti,2016-02-02,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29106,Mario Michele,Giarrusso,2016-02-02,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29065,Gianluca,Castaldi,2016-05-12,2016-09-12,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29066,Nunzia,Catalfo,2016-05-12,2016-09-12,Vicepresidente Vicario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29123,Stefano,Lucidi,2016-05-12,2016-09-12,Presidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29140,Michela,Montevecchi,2016-05-12,2016-12-19,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29053,Laura,Bottici,2016-05-12,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29046,Ornella,Bertorotta,2016-09-13,2016-12-19,Vicepresidente Vicario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29065,Gianluca,Castaldi,2016-09-13,2016-12-19,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29102,Luigi,Gaetti,2016-09-13,2016-12-19,Presidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29123,Stefano,Lucidi,2016-09-13,2016-12-19,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29164,Sergio,Puglia,2016-09-13,2016-12-19,Segretario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29075,Vito Claudio,Crimi,2016-09-13,2017-10-04,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29066,Nunzia,Catalfo,2016-09-13,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29070,Andrea,Cioffi,2016-12-20,2017-03-27,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29140,Michela,Montevecchi,2016-12-20,2017-03-27,Presidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29189,Paola,Taverna,2016-12-20,2017-03-27,Vicepresidente Vicario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29065,Gianluca,Castaldi,2016-12-20,2017-06-26,Segretario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29164,Sergio,Puglia,2016-12-20,2017-06-26,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29046,Ornella,Bertorotta,2016-12-20,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29102,Luigi,Gaetti,2016-12-20,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29123,Stefano,Lucidi,2016-12-20,2018-03-22,Tesoriere
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29161,Vito Rosario,Petrocelli,2016-12-20,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29130,Carlo,Martelli,2017-03-28,2017-06-26,Presidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29140,Michela,Montevecchi,2017-03-28,2017-06-26,Vicepresidente Vicario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29147,Paola,Nugnes,2017-03-28,2017-06-26,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29189,Paola,Taverna,2017-03-28,2017-12-20,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29070,Andrea,Cioffi,2017-03-28,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29127,Giovanna,Mangili,2017-06-27,2017-10-04,Segretario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29164,Sergio,Puglia,2017-06-27,2017-10-04,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29061,Enrico,Cappelletti,2017-06-27,2017-10-05,Presidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29132,Bruno,Marton,2017-06-27,2017-10-05,Vicepresidente Vicario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29140,Michela,Montevecchi,2017-06-27,2017-12-20,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29065,Gianluca,Castaldi,2017-06-27,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29130,Carlo,Martelli,2017-06-27,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29147,Paola,Nugnes,2017-06-27,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29075,Vito Claudio,Crimi,2017-10-05,2017-12-20,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29091,Giovanni,Endrizzi,2017-10-05,2017-12-20,Presidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29142,Vilma,Moronese,2017-10-05,2017-12-20,Vicepresidente Vicario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29061,Enrico,Cappelletti,2017-10-05,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29127,Giovanna,Mangili,2017-10-05,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29132,Bruno,Marton,2017-10-05,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29164,Sergio,Puglia,2017-10-05,2018-03-22,Segretario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29075,Vito Claudio,Crimi,2017-12-21,2018-03-22,Segretario
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29091,Giovanni,Endrizzi,2017-12-21,2018-03-22,Membro
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29140,Michela,Montevecchi,2017-12-21,2018-03-22,Vicepresidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29142,Vilma,Moronese,2017-12-21,2018-03-22,Presidente
http://dati.senato.it/gruppo/71,Movimento 5 Stelle,http://dati.senato.it/senatore/29189,Paola,Taverna,2017-12-21,2018-03-22,Vicepresidente Vicario
http://dati.senato.it/gruppo/72,Grandi Autonomie e Libertà,http://dati.senato.it/senatore/29049,Giovanni,Bilardi,2013-03-20,2013-04-29,Membro
http://dati.senato.it/gruppo/72,Grandi Autonomie e Libertà,http://dati.senato.it/senatore/29073,Giuseppe,Compagnone,2013-03-20,2013-04-29,Membro
http://dati.senato.it/gruppo/72,Grandi Autonomie e Libertà,http://dati.senato.it/senatore/17704,Giovanni,Mauro,2013-03-20,2013-04-29,Membro
http://dati.senato.it/gruppo/72,Grandi Autonomie e Libertà,http://dati.senato.it/senatore/2214,Antonio,Scavone,2013-03-20,2013-04-29,Membro
http://dati.senato.it/gruppo/72,Grandi Autonomie e Libertà,http://dati.senato.it/senatore/29067,Gian Marco,Centinaio,2013-03-20,2013-05-07,Membro
http://dati.senato.it/gruppo/72,Grandi Autonomie e Libertà,http://dati.senato.it/senatore/25359,Jonny,Crosio,2013-03-20,2013-05-07,Membro
http://dati.senato.it/gruppo/72,Grandi Autonomie e Libertà,http://dati.senato.it/senatore/17552,Laura,Bianconi,2013-03-20,2013-11-14,Membro
http://dati.senato.it/gruppo/72,Grandi Autonomie e Libertà,http://dati.senato.it/senatore/656,Luigi,Compagna,2013-03-20,2013-11-14,Membro
http://dati.senato.it/gruppo/72,Grandi Autonomie e Libertà,http://dati.senato.it/senatore/22863,Lucio,Barani,2013-03-20,2015-07-28,Membro
http://dati.senato.it/gruppo/72,Grandi Autonomie e Libertà,http://dati.senato.it/senatore/961,Mario,Ferrara,2013-03-20,2018-03-22,Presidente
http://dati.senato.it/gruppo/72,Grandi Autonomie e Libertà,http://dati.senato.it/senatore/29049,Giovanni,Bilardi,2013-04-30,2013-11-14,Vicepresidente
http://dati.senato.it/gruppo/72,Grandi Autonomie e Libertà,http://dati.senato.it/senatore/29073,Giuseppe,Compagnone,2013-04-30,2015-07-28,Tesoriere
http://dati.senato.it/gruppo/72,Grandi Autonomie e Libertà,http://dati.senato.it/senatore/2214,Antonio,Scavone,2013-04-30,2015-07-28,Vicepresidente Vicario
http://dati.senato.it/gruppo/72,Grandi Autonomie e Libertà,http://dati.senato.it/senatore/17704,Giovanni,Mauro,2013-04-30,2018-03-22,Segretario
http://dati.senato.it/gruppo/72,Grandi Autonomie e Libertà,http://dati.senato.it/senatore/8988,Paolo,Naccarato,2013-05-08,2013-11-14,Membro
